datetime,pm25,pm10,o3,no2,so2,co,eu_aqi,aqi,city
2022-08-16 02:00:00,35.7,51.9,24.0,35.2,12.05,496.0,70.653336,107.04167,Hà Nội
2022-08-16 03:00:00,36.9,53.4,21.0,34.1,12.35,500.0,70.350006,106.093765,Hà Nội
2022-08-16 04:00:00,32.7,47.6,18.0,32.2,12.9,504.0,70.090004,105.28126,Hà Nội
2022-08-16 05:00:00,31.4,45.8,17.0,30.2,12.95,505.0,69.66334,103.94794,Hà Nội
2022-08-16 06:00:00,34.3,49.9,17.0,27.85,13.05,506.0,69.18334,102.44794,Hà Nội
2022-08-16 07:00:00,36.3,53.1,25.0,25.85,13.5,539.0,68.87666,101.48959,Hà Nội
2022-08-16 08:00:00,27.4,40.6,42.0,21.6,13.9,486.0,68.96667,101.77084,Hà Nội
2022-08-16 09:00:00,23.9,35.4,65.0,15.6,14.45,412.0,68.950005,101.71876,Hà Nội
2022-08-16 10:00:00,24.4,35.9,98.0,9.8,15.7,348.0,68.89334,101.54169,Hà Nội
2022-08-16 11:00:00,27.9,41.0,122.0,9.45,17.25,363.0,68.82001,101.312515,Hà Nội
2022-08-16 12:00:00,32.6,47.6,147.0,11.1,19.2,408.0,68.763336,101.13542,Hà Nội
2022-08-16 13:00:00,39.1,56.9,171.0,13.35,21.3,459.0,68.723335,101.01043,Hà Nội
2022-08-16 14:00:00,41.7,60.8,181.0,13.25,22.05,464.0,69.27273,101.41667,Hà Nội
2022-08-16 15:00:00,44.2,64.5,186.0,12.7,22.45,458.0,70.181816,101.57292,Hà Nội
2022-08-16 16:00:00,44.2,64.5,177.0,15.45,22.85,459.0,68.903336,101.57292,Hà Nội
2022-08-16 17:00:00,43.8,63.8,152.0,22.9,23.45,481.0,68.91,110.501686,Hà Nội
2022-08-16 18:00:00,44.9,65.4,115.0,33.2,24.05,512.0,68.89667,128.99658,Hà Nội
2022-08-16 19:00:00,44.9,65.2,79.0,48.0,22.5,596.0,68.87666,132.61055,Hà Nội
2022-08-16 20:00:00,44.7,65.0,63.0,51.95,22.7,624.0,68.71333,123.46939,Hà Nội
2022-08-16 21:00:00,43.1,62.6,39.0,57.5,22.95,664.0,68.76,105.61223,Hà Nội
2022-08-16 22:00:00,41.9,60.8,14.0,63.1,23.0,707.0,68.86666,101.458336,Hà Nội
2022-08-16 23:00:00,39.7,57.5,6.0,64.35,22.55,725.0,69.01,101.90625,Hà Nội
2022-08-17 00:00:00,36.6,52.9,2.0,64.1,21.8,735.0,69.23667,102.61458,Hà Nội
2022-08-17 01:00:00,34.1,49.2,1.0,61.8,20.75,731.0,69.450005,103.28126,Hà Nội
2022-08-17 02:00:00,32.6,47.1,1.0,58.5,20.0,708.0,69.54667,103.583336,Hà Nội
2022-08-17 03:00:00,30.3,43.7,3.0,53.9,19.2,672.0,69.44334,103.26042,Hà Nội
2022-08-17 04:00:00,28.6,41.3,7.0,47.05,18.35,631.0,69.223335,102.57291,Hà Nội
2022-08-17 05:00:00,28.8,41.6,9.0,41.7,17.95,623.0,69.08667,102.14583,Hà Nội
2022-08-17 06:00:00,30.3,43.5,11.0,36.0,17.7,624.0,69.0,101.87499,Hà Nội
2022-08-17 07:00:00,32.6,46.9,23.0,32.3,18.2,670.0,68.86666,101.45832,Hà Nội
2022-08-17 08:00:00,21.1,30.7,45.0,26.65,18.15,596.0,68.74333,101.07291,Hà Nội
2022-08-17 09:00:00,20.5,29.9,75.0,18.75,18.15,492.0,68.53333,100.41665,Hà Nội
2022-08-17 10:00:00,22.9,33.3,100.0,13.8,19.3,408.0,68.42,100.06249,Hà Nội
2022-08-17 11:00:00,25.6,37.1,90.0,19.45,21.7,438.0,68.369995,99.920204,Hà Nội
2022-08-17 12:00:00,28.3,41.0,65.0,29.9,25.05,515.0,68.29333,99.7163,Hà Nội
2022-08-17 13:00:00,30.4,43.8,42.0,41.55,29.5,610.0,68.149994,99.3351,Hà Nội
2022-08-17 14:00:00,32.9,47.5,47.0,43.85,32.6,643.0,67.86,98.56383,Hà Nội
2022-08-17 15:00:00,33.1,47.6,62.0,43.6,35.65,664.0,67.566666,97.78368,Hà Nội
2022-08-17 16:00:00,32.5,46.8,74.0,46.3,38.65,702.0,67.19666,96.79964,Hà Nội
2022-08-17 17:00:00,32.8,47.1,68.0,54.15,39.65,749.0,66.80666,95.762405,Hà Nội
2022-08-17 18:00:00,40.2,57.6,56.0,64.8,39.9,805.0,66.44,94.78723,Hà Nội
2022-08-17 19:00:00,48.4,69.6,74.0,57.25,26.5,736.0,66.28333,94.37057,Hà Nội
2022-08-17 20:00:00,53.4,76.6,60.0,61.45,26.0,764.0,66.4,94.680855,Hà Nội
2022-08-17 21:00:00,52.4,75.2,40.0,67.35,25.25,804.0,66.689995,95.45213,Hà Nội
2022-08-17 22:00:00,48.8,70.1,18.0,72.4,24.4,835.0,67.0,96.2766,Hà Nội
2022-08-17 23:00:00,44.5,64.0,11.0,71.65,24.0,821.0,67.23,96.888306,Hà Nội
2022-08-18 00:00:00,41.1,59.0,8.0,68.55,23.75,787.0,67.39,97.313835,Hà Nội
2022-08-18 01:00:00,39.8,57.2,7.0,63.45,23.35,746.0,67.53999,97.71277,Hà Nội
2022-08-18 02:00:00,39.9,57.4,6.0,59.65,22.9,730.0,67.73,98.21809,Hà Nội
2022-08-18 03:00:00,40.3,57.9,6.0,55.3,22.4,718.0,67.973335,98.86525,Hà Nội
2022-08-18 04:00:00,41.3,59.4,8.0,49.15,21.8,706.0,68.30666,99.75178,Hà Nội
2022-08-18 05:00:00,44.0,63.1,9.0,44.4,21.45,708.0,68.73,101.03124,Hà Nội
2022-08-18 06:00:00,47.0,67.5,12.0,39.45,21.2,715.0,69.23667,102.61458,Hà Nội
2022-08-18 07:00:00,40.6,58.7,25.0,29.35,19.6,633.0,69.79333,104.354164,Hà Nội
2022-08-18 08:00:00,26.5,38.8,48.0,23.75,18.85,558.0,70.06,105.187485,Hà Nội
2022-08-18 09:00:00,23.8,34.6,81.0,15.8,17.75,451.0,70.24,105.749985,Hà Nội
2022-08-18 10:00:00,25.4,36.8,124.0,8.05,17.15,353.0,70.35,106.09374,Hà Nội
2022-08-18 11:00:00,29.2,42.0,149.0,7.25,18.0,355.0,70.433334,106.354164,Hà Nội
2022-08-18 12:00:00,32.4,46.6,173.0,8.9,19.55,394.0,70.55333,106.729164,Hà Nội
2022-08-18 13:00:00,35.9,51.5,199.0,11.45,21.6,448.0,72.545456,107.15625,Hà Nội
2022-08-18 14:00:00,40.2,57.5,217.0,11.6,22.85,467.0,75.818184,107.72917,Hà Nội
2022-08-18 15:00:00,44.2,63.6,233.0,11.55,24.05,483.0,78.72727,108.489586,Hà Nội
2022-08-18 16:00:00,47.4,68.0,235.0,14.85,25.05,513.0,79.09091,126.87075,Hà Nội
2022-08-18 17:00:00,50.2,72.2,211.0,22.35,25.1,549.0,74.72727,162.46811,Hà Nội
2022-08-18 18:00:00,51.2,73.6,171.0,32.65,24.65,593.0,72.56333,183.19514,Hà Nội
2022-08-18 19:00:00,55.9,80.1,146.0,40.4,27.2,690.0,72.93,190.68877,Hà Nội
2022-08-18 20:00:00,56.5,80.8,125.0,43.1,26.25,706.0,73.18,190.21046,Hà Nội
2022-08-18 21:00:00,56.6,81.0,95.0,46.9,24.9,728.0,73.28334,182.55739,Hà Nội
2022-08-18 22:00:00,55.9,79.9,61.0,50.55,23.5,747.0,73.42334,165.97577,Hà Nội
2022-08-18 23:00:00,55.5,79.6,48.0,50.7,23.05,742.0,73.66,138.13774,Hà Nội
2022-08-19 00:00:00,53.9,77.3,40.0,49.55,22.9,728.0,74.02667,117.58334,Hà Nội
2022-08-19 01:00:00,52.5,75.2,32.0,47.95,23.4,713.0,74.45334,118.91668,Hà Nội
2022-08-19 02:00:00,52.7,75.4,27.0,47.85,24.8,712.0,74.87667,120.23959,Hà Nội
2022-08-19 03:00:00,55.9,79.9,23.0,47.95,26.75,716.0,75.30334,121.57292,Hà Nội
2022-08-19 04:00:00,61.5,87.8,22.0,46.3,28.55,719.0,75.82333,123.19792,Hà Nội
2022-08-19 05:00:00,68.9,98.5,23.0,42.85,28.55,726.0,76.496666,125.302086,Hà Nội
2022-08-19 06:00:00,71.7,102.4,25.0,38.1,27.9,733.0,77.32667,127.89586,Hà Nội
2022-08-19 07:00:00,49.0,70.3,40.0,24.75,21.3,584.0,78.15,130.46875,Hà Nội
2022-08-19 08:00:00,36.4,52.4,60.0,19.4,19.95,516.0,78.43001,131.34377,Hà Nội
2022-08-19 09:00:00,31.0,44.5,88.0,11.75,18.05,420.0,78.76,132.37503,Hà Nội
2022-08-19 10:00:00,28.1,40.3,122.0,3.95,15.7,322.0,79.00001,133.125,Hà Nội
2022-08-19 11:00:00,28.2,40.5,137.0,2.25,14.25,302.0,79.090004,133.40625,Hà Nội
2022-08-19 12:00:00,29.0,41.7,148.0,2.55,12.95,309.0,79.05667,133.3021,Hà Nội
2022-08-19 13:00:00,30.3,43.4,162.0,4.0,12.65,335.0,78.94334,132.94792,Hà Nội
2022-08-19 14:00:00,35.5,51.0,179.0,5.3,14.6,368.0,78.75667,132.36458,Hà Nội
2022-08-19 15:00:00,42.0,60.3,197.0,7.15,17.8,412.0,78.6,131.87502,Hà Nội
2022-08-19 16:00:00,45.1,64.7,206.0,10.35,20.85,457.0,78.52667,131.64584,Hà Nội
2022-08-19 17:00:00,46.6,66.8,191.0,13.45,21.1,463.0,78.450005,131.40625,Hà Nội
2022-08-19 18:00:00,48.9,70.3,163.0,17.05,20.35,456.0,78.33,151.46683,Hà Nội
2022-08-19 19:00:00,53.6,76.8,130.0,28.4,19.65,556.0,78.253334,158.00383,Hà Nội
2022-08-19 20:00:00,53.3,76.8,115.0,29.75,19.75,551.0,78.17667,156.88776,Hà Nội
2022-08-19 21:00:00,53.1,76.6,93.0,31.65,19.85,544.0,78.07,151.62627,Hà Nội
2022-08-19 22:00:00,53.4,77.1,67.0,33.8,20.15,541.0,77.95333,137.5,Hà Nội
2022-08-19 23:00:00,56.8,82.0,54.0,35.05,20.9,555.0,77.869995,129.59373,Hà Nội
2022-08-20 00:00:00,60.3,86.6,43.0,36.05,21.85,575.0,77.91333,129.72916,Hà Nội
2022-08-20 01:00:00,60.1,86.6,33.0,35.15,21.8,571.0,78.12667,130.39584,Hà Nội
2022-08-20 02:00:00,53.8,77.5,30.0,31.35,19.75,517.0,78.380005,131.18752,Hà Nội
2022-08-20 03:00:00,41.8,60.3,30.0,25.75,16.65,436.0,78.416664,131.30208,Hà Nội
2022-08-20 04:00:00,33.9,49.1,31.0,19.3,12.85,344.0,77.94667,129.83334,Hà Nội
2022-08-20 05:00:00,26.2,38.1,30.0,16.9,11.0,310.0,77.026665,126.95834,Hà Nội
2022-08-20 06:00:00,26.5,38.4,30.0,15.55,9.5,290.0,75.603325,122.51041,Hà Nội
2022-08-20 07:00:00,17.1,24.9,33.0,10.1,7.45,231.0,74.096664,117.80207,Hà Nội
2022-08-20 08:00:00,14.9,21.8,42.0,8.5,7.7,221.0,73.03333,114.47916,Hà Nội
2022-08-20 09:00:00,13.4,19.6,55.0,6.25,8.15,207.0,72.316666,112.23958,Hà Nội
2022-08-20 10:00:00,14.2,20.7,70.0,5.35,9.75,208.0,71.73,110.40626,Hà Nội
2022-08-20 11:00:00,15.7,22.8,79.0,7.2,12.25,233.0,71.26666,108.95833,Hà Nội
2022-08-20 12:00:00,18.3,26.4,86.0,10.6,15.55,272.0,70.85,107.65625,Hà Nội
2022-08-20 13:00:00,20.0,29.0,89.0,17.35,20.0,339.0,70.49333,106.54166,Hà Nội
2022-08-20 14:00:00,22.5,32.4,81.0,25.6,23.6,410.0,70.15,105.46875,Hà Nội
2022-08-20 15:00:00,24.1,34.7,67.0,35.75,27.35,494.0,69.71666,104.11458,Hà Nội
2022-08-20 16:00:00,26.9,38.6,50.0,45.3,29.5,570.0,69.119995,102.24999,Hà Nội
2022-08-20 17:00:00,29.7,42.7,44.0,46.4,27.1,577.0,68.51333,100.35417,Hà Nội
2022-08-20 18:00:00,32.8,47.0,40.0,44.3,22.4,556.0,67.95,98.8032,Hà Nội
2022-08-20 19:00:00,36.8,52.7,40.0,39.55,19.2,515.0,67.41334,97.375885,Hà Nội
2022-08-20 20:00:00,41.1,58.8,38.0,39.2,18.35,519.0,66.85333,95.88652,Hà Nội
2022-08-20 21:00:00,43.4,62.2,34.0,38.65,17.15,523.0,66.44667,94.804955,Hà Nội
2022-08-20 22:00:00,40.5,58.0,33.0,35.85,15.25,503.0,66.12334,93.94504,Hà Nội
2022-08-20 23:00:00,32.6,46.7,37.0,30.75,13.6,448.0,65.69333,92.801414,Hà Nội
2022-08-21 00:00:00,28.6,41.0,42.0,23.95,11.8,372.0,64.886665,90.65602,Hà Nội
2022-08-21 01:00:00,22.9,32.8,49.0,16.2,9.75,285.0,63.829998,87.84574,Hà Nội
2022-08-21 02:00:00,17.6,25.2,51.0,12.75,8.65,250.0,62.589996,84.54787,Hà Nội
2022-08-21 03:00:00,14.6,21.0,52.0,10.35,7.85,228.0,61.38333,81.338646,Hà Nội
2022-08-21 04:00:00,12.5,17.9,52.0,8.5,7.1,213.0,60.476665,78.9273,Hà Nội
2022-08-21 05:00:00,12.3,17.6,49.0,8.35,6.85,215.0,58.816658,77.030136,Hà Nội
2022-08-21 06:00:00,13.0,18.6,44.0,9.1,6.85,227.0,56.499992,75.79787,Hà Nội
2022-08-21 07:00:00,9.3,13.6,43.0,7.35,5.6,185.0,54.249992,74.60106,Hà Nội
2022-08-21 08:00:00,8.6,12.6,46.0,7.65,6.4,192.0,52.94999,73.90957,Hà Nội
2022-08-21 09:00:00,9.3,13.8,50.0,8.1,7.5,201.0,51.899994,73.35106,Hà Nội
2022-08-21 10:00:00,10.5,15.5,58.0,9.3,9.6,224.0,51.216652,72.98758,Hà Nội
2022-08-21 11:00:00,12.9,18.9,67.0,10.8,11.8,252.0,50.6,72.65958,Hà Nội
2022-08-21 12:00:00,14.5,21.1,77.0,12.65,14.35,286.0,50.13334,72.411354,Hà Nội
2022-08-21 13:00:00,15.4,22.4,87.0,15.85,17.6,334.0,49.5,72.07447,Hà Nội
2022-08-21 14:00:00,17.0,24.6,89.0,19.05,19.85,373.0,48.733337,71.66667,Hà Nội
2022-08-21 15:00:00,17.7,25.6,87.0,22.75,22.05,415.0,47.816658,71.17908,Hà Nội
2022-08-21 16:00:00,20.3,29.4,81.0,27.05,23.35,449.0,46.749992,70.611694,Hà Nội
2022-08-21 17:00:00,22.0,32.0,72.0,29.5,22.35,446.0,45.649994,70.026596,Hà Nội
2022-08-21 18:00:00,22.2,32.5,60.0,31.55,20.2,427.0,44.36666,69.34397,Hà Nội
2022-08-21 19:00:00,25.0,36.3,10.0,67.05,12.25,634.0,42.6,68.40426,Hà Nội
2022-08-21 20:00:00,26.9,39.2,10.0,63.65,11.8,647.0,40.63333,67.358154,Hà Nội
2022-08-21 21:00:00,26.8,39.2,11.0,58.7,11.15,665.0,39.133335,66.09929,Hà Nội
2022-08-21 22:00:00,22.4,33.2,14.0,51.5,10.25,656.0,37.75,64.62766,Hà Nội
2022-08-21 23:00:00,18.2,27.2,19.0,46.05,9.6,598.0,36.241665,63.02305,Hà Nội
2022-08-22 00:00:00,15.4,22.9,25.0,40.3,8.9,512.0,35.041668,61.746452,Hà Nội
2022-08-22 01:00:00,12.9,19.2,32.0,32.65,8.15,411.0,33.941666,60.57624,Hà Nội
2022-08-22 02:00:00,11.5,16.9,36.0,26.35,7.75,362.0,33.108334,59.68972,Hà Nội
2022-08-22 03:00:00,11.4,16.6,39.0,19.85,7.5,325.0,32.6,59.148933,Hà Nội
2022-08-22 04:00:00,12.1,17.8,41.0,14.2,7.4,301.0,32.333332,58.86525,Hà Nội
2022-08-22 05:00:00,13.0,19.0,38.0,14.25,7.3,311.0,32.3,58.829784,Hà Nội
2022-08-22 06:00:00,15.1,22.2,32.0,16.7,7.3,340.0,32.358334,58.891846,Hà Nội
2022-08-22 07:00:00,20.8,31.2,25.0,24.6,8.35,461.0,32.533333,59.078014,Hà Nội
2022-08-22 08:00:00,19.7,29.9,40.0,22.1,10.4,437.0,33.491665,60.097515,Hà Nội
2022-08-22 09:00:00,19.4,29.5,63.0,18.45,13.3,403.0,34.416668,61.081566,Hà Nội
2022-08-22 10:00:00,20.0,30.0,93.0,13.85,15.9,362.0,37.2,61.976944,Hà Nội
2022-08-22 11:00:00,23.8,35.3,116.0,10.85,15.55,342.0,50.666664,62.819145,Hà Nội
2022-08-22 12:00:00,27.2,39.9,139.0,8.0,14.05,328.0,61.63636,63.785458,Hà Nội
2022-08-22 13:00:00,29.6,43.3,160.0,5.85,12.3,313.0,65.454544,64.91135,Hà Nội
2022-08-22 14:00:00,31.2,45.4,165.0,4.7,12.0,296.0,66.36363,66.17021,Hà Nội
2022-08-22 15:00:00,33.8,49.2,163.0,4.4,12.1,280.0,66.0,67.42908,Hà Nội
2022-08-22 16:00:00,27.0,39.5,145.0,10.65,12.05,300.0,62.727276,68.856384,Hà Nội
2022-08-22 17:00:00,25.4,37.1,110.0,26.2,11.45,368.0,46.666664,88.60545,Hà Nội
2022-08-22 18:00:00,24.0,35.0,63.0,47.5,10.65,467.0,45.13333,98.59693,Hà Nội
2022-08-22 19:00:00,42.5,61.7,74.0,37.05,32.15,549.0,45.433327,92.21939,Hà Nội
2022-08-22 20:00:00,39.8,57.9,62.0,37.2,31.05,543.0,48.35,83.29082,Hà Nội
2022-08-22 21:00:00,40.2,58.4,44.0,37.4,29.5,534.0,50.5,72.606384,Hà Nội
2022-08-22 22:00:00,44.7,65.0,24.0,38.1,28.0,530.0,52.733337,73.79433,Hà Nội
2022-08-22 23:00:00,49.4,71.7,15.0,39.5,28.25,541.0,56.44999,75.77127,Hà Nội
2022-08-23 00:00:00,49.7,72.2,9.0,41.35,29.05,559.0,60.33,78.53724,Hà Nội
2022-08-23 01:00:00,48.2,69.8,4.0,42.55,28.6,567.0,61.47333,81.57802,Hà Nội
2022-08-23 02:00:00,46.2,67.1,2.0,42.1,25.7,552.0,62.65,84.70745,Hà Nội
2022-08-23 03:00:00,39.0,56.5,2.0,40.8,21.5,525.0,63.806667,87.78369,Hà Nội
2022-08-23 04:00:00,33.5,48.5,4.0,37.0,16.15,476.0,64.72667,90.2305,Hà Nội
2022-08-23 05:00:00,22.5,32.7,8.0,31.45,13.0,425.0,65.44,92.12767,Hà Nội
2022-08-23 06:00:00,17.8,25.8,14.0,24.2,10.1,364.0,65.75667,92.96986,Hà Nội
2022-08-23 07:00:00,17.3,25.4,23.0,15.35,6.1,250.0,65.846664,93.20922,Hà Nội
2022-08-23 08:00:00,15.0,22.1,25.0,14.15,7.15,243.0,65.729996,92.89894,Hà Nội
2022-08-23 09:00:00,13.7,20.4,27.0,12.45,8.7,234.0,65.57333,92.48227,Hà Nội
2022-08-23 10:00:00,16.3,24.0,38.0,11.2,11.2,241.0,65.38333,91.97695,Hà Nội
2022-08-23 11:00:00,17.5,25.7,55.0,11.9,13.35,272.0,65.26,91.64893,Hà Nội
2022-08-23 12:00:00,20.7,30.3,77.0,13.5,15.85,318.0,65.05,91.09043,Hà Nội
2022-08-23 13:00:00,24.9,36.4,108.0,15.6,19.25,381.0,64.83333,90.51418,Hà Nội
2022-08-23 14:00:00,31.2,45.3,134.0,16.25,21.6,418.0,64.67667,90.09752,Hà Nội
2022-08-23 15:00:00,36.9,53.6,162.0,16.7,23.95,454.0,65.818184,90.09752,Hà Nội
2022-08-23 16:00:00,40.5,58.7,182.0,19.3,28.05,516.0,69.454544,90.372345,Hà Nội
2022-08-23 17:00:00,45.3,65.7,172.0,24.8,33.4,596.0,67.63637,91.56916,Hà Nội
2022-08-23 18:00:00,56.6,81.5,148.0,32.1,39.75,690.0,65.89333,93.33334,Hà Nội
2022-08-23 19:00:00,67.8,97.6,127.0,38.6,45.6,777.0,66.979996,96.22341,Hà Nội
2022-08-23 20:00:00,67.8,97.6,111.0,37.55,42.85,744.0,67.82333,102.63606,Hà Nội
2022-08-23 21:00:00,64.0,92.4,88.0,36.0,38.9,696.0,68.75667,109.86394,Hà Nội
2022-08-23 22:00:00,59.6,86.6,60.0,34.35,33.75,632.0,69.55,105.61223,Hà Nội
2022-08-23 23:00:00,53.9,78.5,46.0,33.95,30.6,589.0,70.04666,105.14582,Hà Nội
2022-08-24 00:00:00,46.8,68.5,36.0,33.9,27.65,547.0,70.19667,105.61458,Hà Nội
2022-08-24 01:00:00,41.1,59.8,26.0,33.35,24.05,501.0,70.1,105.31249,Hà Nội
2022-08-24 02:00:00,37.5,54.6,22.0,32.45,21.75,481.0,69.863335,104.572914,Hà Nội
2022-08-24 03:00:00,40.3,58.6,20.0,31.25,19.7,469.0,69.57333,103.666664,Hà Nội
2022-08-24 04:00:00,41.2,59.6,22.0,28.3,16.8,448.0,69.61667,103.802086,Hà Nội
2022-08-24 05:00:00,42.4,61.2,26.0,24.1,14.05,418.0,69.87334,104.604164,Hà Nội
2022-08-24 06:00:00,35.6,51.5,33.0,18.8,11.05,383.0,70.53667,106.67708,Hà Nội
2022-08-24 07:00:00,54.1,78.2,22.0,24.55,23.9,570.0,71.13,108.53125,Hà Nội
2022-08-24 08:00:00,34.0,49.4,47.0,19.75,22.45,509.0,72.35666,112.36458,Hà Nội
2022-08-24 09:00:00,31.1,45.2,84.0,12.95,20.4,423.0,72.99,114.34375,Hà Nội
2022-08-24 10:00:00,33.1,48.0,125.0,7.0,18.8,349.0,73.57,116.15624,Hà Nội
2022-08-24 11:00:00,36.0,52.2,140.0,7.85,19.2,360.0,74.13,117.906235,Hà Nội
2022-08-24 12:00:00,38.8,56.1,149.0,11.4,20.45,406.0,74.746666,119.83333,Hà Nội
2022-08-24 13:00:00,42.4,61.2,163.0,16.2,23.1,480.0,75.35,121.71874,Hà Nội
2022-08-24 14:00:00,47.3,68.2,184.0,18.75,26.5,543.0,75.93333,123.54166,Hà Nội
2022-08-24 15:00:00,54.7,78.9,209.0,21.2,30.75,614.0,76.47,125.21875,Hà Nội
2022-08-24 16:00:00,59.1,85.0,226.0,23.0,33.95,675.0,77.454544,127.07291,Hà Nội
2022-08-24 17:00:00,56.2,81.0,216.0,22.4,32.55,667.0,77.68333,138.7755,Hà Nội
2022-08-24 18:00:00,54.8,78.9,194.0,20.65,29.1,631.0,78.04666,162.62755,Hà Nội
2022-08-24 19:00:00,82.7,118.5,138.0,38.0,45.0,869.0,77.98667,173.62883,Hà Nội
2022-08-24 20:00:00,97.1,139.2,127.0,37.75,46.35,919.0,78.48333,173.30994,Hà Nội
2022-08-24 21:00:00,99.2,142.0,112.0,37.35,48.25,989.0,79.46,169.80228,Hà Nội
2022-08-24 22:00:00,105.5,150.9,93.0,36.75,49.8,1061.0,80.63332,161.67091,Hà Nội
2022-08-24 23:00:00,110.8,158.8,83.0,36.0,49.3,1073.0,82.16333,146.21597,Hà Nội
2022-08-25 00:00:00,113.6,163.0,74.0,35.1,48.0,1066.0,84.06,148.9375,Hà Nội
2022-08-25 01:00:00,118.7,170.0,62.0,34.85,46.45,1060.0,86.28667,151.24123,Hà Nội
2022-08-25 02:00:00,122.9,175.6,52.0,36.55,46.7,1081.0,88.87333,152.94298,Hà Nội
2022-08-25 03:00:00,124.3,177.4,42.0,39.2,47.45,1111.0,91.72,154.8158,Hà Nội
2022-08-25 04:00:00,129.5,184.9,34.0,40.35,45.8,1114.0,94.52,156.6579,Hà Nội
2022-08-25 05:00:00,129.9,185.3,33.0,37.65,40.65,1070.0,97.46334,158.5943,Hà Nội
2022-08-25 06:00:00,115.7,165.3,35.0,33.05,33.3,1000.0,100.380005,160.51317,Hà Nội
2022-08-25 07:00:00,118.7,170.0,46.0,34.55,42.0,1095.0,103.05,162.26973,Hà Nội
2022-08-25 08:00:00,97.1,138.8,70.0,26.8,34.25,954.0,105.20333,163.6864,Hà Nội
2022-08-25 09:00:00,70.1,100.4,103.0,15.9,23.35,754.0,107.30666,165.07018,Hà Nội
2022-08-25 10:00:00,49.2,70.5,132.0,8.8,14.5,567.0,108.60666,165.92543,Hà Nội
2022-08-25 11:00:00,42.3,60.8,126.0,16.2,18.1,573.0,109.14333,166.2785,Hà Nội
2022-08-25 12:00:00,43.9,62.9,105.0,29.95,26.75,650.0,109.353325,166.41666,Hà Nội
2022-08-25 13:00:00,41.6,59.5,81.0,44.35,35.45,731.0,109.52333,166.5285,Hà Nội
2022-08-25 14:00:00,36.6,52.4,75.0,45.55,35.1,713.0,109.49666,166.51096,Hà Nội
2022-08-25 15:00:00,34.3,49.2,73.0,42.75,31.85,668.0,109.14,166.2763,Hà Nội
2022-08-25 16:00:00,31.4,45.1,68.0,41.2,28.4,645.0,108.45999,165.82895,Hà Nội
2022-08-25 17:00:00,34.7,49.7,59.0,46.55,29.1,706.0,107.53666,165.22148,Hà Nội
2022-08-25 18:00:00,39.1,56.0,49.0,54.4,30.9,802.0,106.81999,164.74998,Hà Nội
2022-08-25 19:00:00,31.1,44.5,42.0,47.35,13.7,629.0,106.29666,164.4057,Hà Nội
2022-08-25 20:00:00,36.6,52.3,44.0,42.6,11.75,592.0,104.57666,163.27412,Hà Nội
2022-08-25 21:00:00,36.6,52.2,47.0,35.85,9.05,539.0,102.56,161.94736,Hà Nội
2022-08-25 22:00:00,30.0,43.0,50.0,27.7,6.2,472.0,100.47332,160.57455,Hà Nội
2022-08-25 23:00:00,27.2,39.0,50.0,23.9,5.7,436.0,97.95666,158.91885,Hà Nội
2022-08-26 00:00:00,22.8,32.8,48.0,20.95,5.95,404.0,95.16999,157.08553,Hà Nội
2022-08-26 01:00:00,16.4,23.8,48.0,16.8,6.1,361.0,92.143326,155.09428,Hà Nội
2022-08-26 02:00:00,10.2,15.1,52.0,12.25,5.5,319.0,88.73333,152.85088,Hà Nội
2022-08-26 03:00:00,8.0,12.0,59.0,7.25,4.7,274.0,84.97666,150.37938,Hà Nội
2022-08-26 04:00:00,7.9,12.1,65.0,2.95,3.9,233.0,81.1,139.68748,Hà Nội
2022-08-26 05:00:00,7.9,12.1,64.0,3.05,3.8,229.0,77.04667,127.02082,Hà Nội
2022-08-26 06:00:00,8.0,12.3,61.0,5.0,3.9,240.0,72.979996,114.31249,Hà Nội
2022-08-26 07:00:00,7.4,11.1,55.0,9.45,4.55,281.0,69.39,103.09374,Hà Nội
2022-08-26 08:00:00,8.3,12.4,50.0,12.8,5.2,292.0,65.68,92.76596,Hà Nội
2022-08-26 09:00:00,9.8,14.6,42.0,17.6,6.15,308.0,62.72,84.89362,Hà Nội
2022-08-26 10:00:00,11.7,17.5,33.0,23.1,8.55,336.0,60.710007,79.54788,Hà Nội
2022-08-26 11:00:00,14.6,21.7,29.0,25.3,12.05,366.0,57.30001,76.22341,Hà Nội
2022-08-26 12:00:00,17.7,26.3,26.0,26.7,16.5,400.0,52.683327,73.76773,Hà Nội
2022-08-26 13:00:00,18.6,27.5,24.0,28.2,21.1,438.0,48.316658,71.44503,Hà Nội
2022-08-26 14:00:00,18.8,27.8,25.0,29.25,22.65,456.0,44.483337,69.40604,Hà Nội
2022-08-26 15:00:00,17.2,25.6,26.0,30.1,23.2,467.0,41.51667,67.82802,Hà Nội
2022-08-26 16:00:00,15.4,22.9,27.0,31.3,22.25,464.0,39.333332,66.31206,Hà Nội
2022-08-26 17:00:00,14.3,21.4,23.0,32.9,19.65,439.0,38.0,64.893616,Hà Nội
2022-08-26 18:00:00,13.9,20.9,18.0,34.75,15.8,401.0,36.3,63.085102,Hà Nội
2022-08-26 19:00:00,13.6,20.3,20.0,35.1,15.4,357.0,34.199997,60.851063,Hà Nội
2022-08-26 20:00:00,13.4,20.2,17.0,34.05,14.25,353.0,32.741665,59.29964,Hà Nội
